Origin	Ann_ID	Skill	Knowledge	Interest
tudelft	Writing	80.0	74.0	0.0
tudelft	Stimulation	26.666666666666668	26.666666666666668	0.0
tudelft	Tutor	74.0	70.0	0.0
tudelft	Quantitative_research	42.10526315789474	42.10526315789474	0.0
tudelft	Pragmatism	34.0	46.0	0.0
tudelft	Safety	0.0	44.0	0.0
tudelft	Futures_contract	40.0	33.333333333333336	0.0
tudelft	Human_factors_and_ergonomics	14.705882352941176	26.470588235294116	0.0
tudelft	Application_software	32.608695652173914	45.65217391304348	0.0
tudelft	Prototype	74.0	70.0	0.0
tudelft	Meeting	36.0	40.0	0.0
tudelft	Awareness	30.0	66.0	0.0
tudelft	Website	42.0	38.0	0.0
tudelft	International_student	59.09090909090909	34.61538461538461	0.0
tudelft	Statics	73.52941176470588	61.76470588235294	0.0
tudelft	Perception	18.0	26.0	0.0
tudelft	Academic_conference	52.94117647058823	23.529411764705884	0.0
tudelft	Vocabulary	35.714285714285715	71.42857142857143	0.0
tudelft	Nature	40.476190476190474	21.428571428571427	0.0
tudelft	Software_development_process	42.10526315789474	36.8421052631579	0.0
tudelft	Implementation	40.476190476190474	35.714285714285715	0.0
tudelft	Translation	74.0	70.0	0.0
tudelft	Accompaniment	52.0	48.0	0.0
tudelft	Industrial_design	80.43478260869566	80.43478260869566	0.0
tudelft	Studio	42.10526315789474	31.57894736842105	0.0
tudelft	Data	50.0	50.0	0.0
tudelft	Process_management	78.94736842105263	71.05263157894737	0.0
tudelft	Universe	33.333333333333336	33.333333333333336	0.0
tudelft	Plan	80.43478260869566	80.43478260869566	0.0
tudelft	Embedded_system	43.333333333333336	43.333333333333336	0.0
tudelft	Language	71.05263157894737	71.05263157894737	0.0
tudelft	Database	50.0	50.0	0.0
tudelft	Geometry	60.526315789473685	71.05263157894737	0.0
tudelft	Science	81.57894736842105	76.3157894736842	0.0
tudelft	Concept	80.0	62.0	0.0
tudelft	Drill	50.0	50.0	0.0
tudelft	Guide	68.0	68.0	0.0
tudelft	Terminology	42.0	50.0	0.0
tudelft	Benchmarking	50.0	50.0	0.0
tudelft	Requirement	80.0	70.0	0.0
tudelft	Aesthetics	26.470588235294116	50.0	0.0
tudelft	Bicycle	50.0	50.0	0.0
tudelft	Access_control	47.05882352941177	52.94117647058823	0.0
tudelft	Climate_change	50.0	50.0	0.0
tudelft	Heat_transfer	64.70588235294117	64.70588235294117	0.0
tudelft	SolidWorks	61.111111111111114	61.111111111111114	0.0
tudelft	Methodology	74.0	62.0	0.0
tudelft	Friction	50.0	50.0	0.0
tudelft	English_language	70.0	70.0	0.0
tudelft	Engineering	64.28571428571429	69.04761904761905	0.0
tudelft	Mass_media	54.54545454545455	72.72727272727273	0.0
tudelft	Vision_in_Product_Design	61.111111111111114	61.111111111111114	0.0
tudelft	Internationalization	66.66666666666667	66.66666666666667	0.0
tudelft	Teamwork	55.26315789473684	36.95652173913044	0.0
tudelft	Quality_(business)	38.23529411764706	38.23529411764706	0.0
tudelft	Image	80.43478260869566	74.0	0.0
tudelft	Sustainable_design	50.0	27.77777777777778	0.0
tudelft	Polyvinyl_chloride	50.0	50.0	0.0
tudelft	Discipline	43.333333333333336	43.333333333333336	0.0
tudelft	Information	50.0	50.0	0.0
tudelft	Ceramic	50.0	50.0	0.0
tudelft	Graphic_designer	33.333333333333336	33.333333333333336	0.0
tudelft	Publishing	0.0	71.42857142857143	0.0
tudelft	Set_theory	60.0	60.0	0.0
tudelft	Qualitative_research	47.05882352941177	41.1764705882353	0.0
tudelft	Corporation	38.23529411764706	44.11764705882353	0.0
tudelft	Senior_management	43.333333333333336	43.333333333333336	0.0
tudelft	Outsourcing	66.66666666666667	66.66666666666667	0.0
tudelft	Strategy	45.65217391304348	45.65217391304348	0.0
tudelft	Blog	17.647058823529413	29.41176470588235	0.0
tudelft	Environmentalism	27.77777777777778	72.22222222222223	0.0
